pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
CA	scaffold-ma4	24700001	24800000	0.001747930082796688	96668	95	54350	84636
CA	scaffold-ma4	24800001	24900000	0.0013571258275716618	96270	74	54527	83486
CA	scaffold-ma4	24900001	25000000	0.0017930288275755468	97098	116	64695	64806
CA	scaffold-ma4	25000001	25100000	0.0027512380571257065	96976	165	59973	74006
CA	scaffold-ma4	25100001	25200000	0.002890889568018502	97223	140	48428	97590
CA	scaffold-ma4	25200001	25300000	0.003946968930270215	97012	234	59286	75452
CA	scaffold-ma4	25300001	25400000	0.0030424948457735343	97150	152	49959	94382
CA	scaffold-ma4	25400001	25500000	0.003662703853000757	97544	179	48871	97346
CA	scaffold-ma4	25500001	25600000	0.0020949594553105414	96892	116	55371	83042
CA	scaffold-ma4	25600001	25700000	0.0006899724011039559	97205	12	17392	159626
CA	scaffold-ma4	25700001	25800000	0.0006132282084975909	96832	7	11415	170834
CA	scaffold-ma4	25800001	25900000	0.0024783147459727386	96795	66	26631	140328
CA	scaffold-ma4	25900001	26000000	0.003051438535309503	97218	42	13764	166908
CA	scaffold-ma4	26000001	26100000	0.0002133560913164071	97301	4	18748	157106
CA	scaffold-ma4	26100001	26200000	0.0008712969878018422	97456	21	24102	146708
CA	scaffold-ma4	26200001	26300000	0.0006685710812617759	97657	11	16453	162408
CA	scaffold-ma4	26300001	26400000	0.0016308376575240918	97372	11	6745	181254
CA	scaffold-ma4	26400001	26500000	0.0002381267363407858	97142	9	37795	118694
CA	scaffold-ma4	26500001	26600000	0.00016271076128297434	97595	8	49167	96856
CA	scaffold-ma4	26600001	26700000	0.00012613839905143925	97208	5	39639	115138
CA	scaffold-ma4	26700001	26800000	0.0007623719712287447	96849	46	60338	73022
CA	scaffold-ma4	26800001	26900000	0.0019905709795704557	97064	133	66815	60498
CA	scaffold-ma4	26900001	27000000	0.0017338177014531043	97391	63	36336	122110
CA	scaffold-ma4	27000001	27100000	0.006797082228116711	97163	82	12064	170198
CA	scaffold-ma4	27100001	27200000	0.0009171366992250195	97206	40	43614	107184
CA	scaffold-ma4	27200001	27300000	0.0011727122002507177	96450	29	24729	143442
CA	scaffold-ma4	27300001	27400000	0.0	96241	0	7377	177728
CA	scaffold-ma4	27400001	27500000	9.864851533984413e-05	96371	2	20274	152194
CA	scaffold-ma4	27500001	27600000	0.0	96607	0	9180	174854
CA	scaffold-ma4	27600001	27700000	4.496402877697842e-05	96484	1	22240	148488
CA	scaffold-ma4	27700001	27800000	0.0	97027	0	15432	163190
CA	scaffold-ma4	27800001	27900000	0.0024076029567053855	96906	57	23675	146462
CA	scaffold-ma4	27900001	28000000	0.003016526254551723	96926	140	46411	101030
CA	scaffold-ma4	28000001	28100000	0.0037238034755499106	96611	129	34642	123938
CA	scaffold-ma4	28100001	28200000	0.0025110955384256015	96647	86	34248	124798
CA	scaffold-ma4	28200001	28300000	0.0034975132360019253	96986	109	31165	131642
CA	scaffold-ma4	28300001	28400000	0.0029271862422246614	97202	160	54660	85084
CA	scaffold-ma4	28400001	28500000	0.0001927457508323112	97163	11	57070	80186
CA	scaffold-ma4	28500001	28600000	0.0	97282	0	13413	167738
CA	scaffold-ma4	28600001	28700000	6.016123210203345e-05	96905	2	33244	127322
CA	scaffold-ma4	28700001	28800000	0.004242377776074012	96487	166	39129	114716
CA	scaffold-ma4	28800001	28900000	0.002255112885248451	97056	87	38579	116954
CA	scaffold-ma4	28900001	29000000	0.004096514745308311	96124	191	46625	98998
CA	scaffold-ma4	29000001	29100000	0.004794017799798146	96763	209	43596	106334
CA	scaffold-ma4	29100001	29200000	0.003650119458455004	96768	165	45204	103128
CA	scaffold-ma4	29200001	29300000	0.0028893600255164263	97343	154	53299	88088
CA	scaffold-ma4	29300001	29400000	0.0020134614278317898	97194	70	34766	124856
CA	scaffold-ma4	29400001	29500000	0.0022502399152850854	96694	68	30219	132950
CA	scaffold-ma4	29500001	29600000	0.0036454235510097036	96908	139	38130	117556
CA	scaffold-ma4	29600001	29700000	0.003293935283859717	96827	170	51610	90434
CA	scaffold-ma4	29700001	29800000	0.002493102416647276	97002	75	30083	133838
CA	scaffold-ma4	29800001	29900000	0.0018301610541727673	97234	65	35516	123436
CA	scaffold-ma4	29900001	30000000	0.0011172313448347536	97212	86	76976	40472
CA	scaffold-ma4	30000001	30100000	5.2757456387169386e-05	97850	3	56864	81972
CA	scaffold-ma4	30100001	30200000	0.001523877026667848	97557	86	56435	82244
CA	scaffold-ma4	30200001	30300000	0.0	97466	0	56163	82606
CA	scaffold-ma4	30300001	30400000	0.0006891798759476223	96848	35	50785	92126
CA	scaffold-ma4	30400001	30500000	0.0020024512765626887	97340	116	57929	78822
CA	scaffold-ma4	30500001	30600000	0.0018120746044373729	97293	82	45252	104082
CA	scaffold-ma4	30600001	30700000	0.0029997153554772176	97303	137	45671	103264
CA	scaffold-ma4	30700001	30800000	0.0008681538519608954	97395	46	52986	88818
CA	scaffold-ma4	30800001	30900000	0.0021612730472037336	97491	113	52284	90414
CA	scaffold-ma4	30900001	31000000	0.0014424886064305724	97200	69	47834	98732
CA	scaffold-ma4	31000001	31100000	0.0018540779527719483	97849	91	49081	97536
CA	scaffold-ma4	31100001	31200000	0.0013444373902976436	97312	36	26777	141070
CA	scaffold-ma4	31200001	31300000	0.0034514078110808354	96354	57	16515	159678
CA	scaffold-ma4	31300001	31400000	0.0010880547136084557	97463	14	12867	169192
CA	scaffold-ma4	31400001	31500000	0.002671359879317389	96920	85	31819	130202
CA	scaffold-ma4	31500001	31600000	0.00010714094391171586	97967	2	18667	158600
CA	scaffold-ma4	31600001	31700000	0.0007046954973666642	97072	19	26962	140220
CA	scaffold-ma4	31700001	31800000	0.001046320909450823	95757	37	35362	120790
CA	scaffold-ma4	31800001	31900000	0.0013361742082264995	95888	37	27691	136394
CA	scaffold-ma4	31900001	32000000	0.002456140350877193	95981	70	28500	134962
CA	scaffold-ma4	32000001	32100000	0.005648050579557429	96080	134	23725	144710
CA	scaffold-ma4	32100001	32200000	0.0024314877665771745	96214	48	19741	152946
CA	scaffold-ma4	32200001	32300000	0.0018843598135475552	96320	19	10083	172474
CA	scaffold-ma4	32300001	32400000	0.0012056830031282586	97961	37	30688	134546
CA	scaffold-ma4	32400001	32500000	0.0037387193811774817	96677	87	23270	146814
CA	scaffold-ma4	32500001	32600000	0.0037625992145230835	95889	137	36411	118956
CA	scaffold-ma4	32600001	32700000	0.002092748847874969	96959	94	44917	104084
CA	scaffold-ma4	32700001	32800000	0.0018868425948071967	96969	71	37629	118680
CA	scaffold-ma4	32800001	32900000	0.005545907792280544	97268	198	35702	123132
CA	scaffold-ma4	32900001	33000000	0.002825959851880725	97088	29	10262	173652
CA	scaffold-ma4	33000001	33100000	0.003487792725460887	96604	21	6021	181166
CA	scaffold-ma4	33100001	33200000	0.0015435407108862495	97089	36	23323	147532
CA	scaffold-ma4	33200001	33300000	0.0013653571650220318	97424	22	16113	162622
CA	scaffold-ma4	33300001	33400000	0.0005231388329979879	97831	13	24850	145962
CA	scaffold-ma4	33400001	33500000	0.0013131068799889423	97905	38	28939	137932
CA	scaffold-ma4	33500001	33600000	0.001907082693224559	97671	36	18877	157588
CA	scaffold-ma4	33600001	33700000	0.0005322451876164287	97725	6	11273	172904
CA	scaffold-ma4	33700001	33800000	0.0009245847073689401	97723	30	32447	130552
CA	scaffold-ma4	33800001	33900000	0.0022029372496662216	97897	33	14980	165834
CA	scaffold-ma4	33900001	34000000	0.001445696042407084	97098	24	16601	160994
CA	scaffold-ma4	34000001	34100000	0.0014223164235714087	97168	51	35857	122622
CA	scaffold-ma4	34100001	34200000	0.001716124419020379	97280	24	13985	166590
CA	scaffold-ma4	34200001	34300000	0.001636195489791563	96028	46	28114	135828
CA	scaffold-ma4	34300001	34400000	0.0018187923218982596	96119	65	35738	120762
CA	scaffold-ma4	34400001	34500000	0.002755444834484581	96382	73	26493	139778
CA	scaffold-ma4	34500001	34600000	0.0021383923675841647	97448	39	18238	158420
CA	scaffold-ma4	34600001	34700000	0.0018870891649630445	96522	72	38154	116736
CA	scaffold-ma4	34700001	34800000	0.00343585295883648	97159	103	29978	134362
CA	scaffold-ma4	34800001	34900000	0.003684411129462584	97209	58	15742	162934
CA	scaffold-ma4	34900001	35000000	0.00223925587804668	96976	52	23222	147508
CA	scaffold-ma4	35000001	35100000	0.0012431920435709211	96573	42	33784	125578
CA	scaffold-ma4	35100001	35200000	0.0015162542455118874	97065	25	16488	161154
CA	scaffold-ma4	35200001	35300000	0.0007454342154304882	97321	20	26830	140982
CA	scaffold-ma4	35300001	35400000	0.0007014514649544057	97490	26	37066	120848
CA	scaffold-ma4	35400001	35500000	0.0017239204473783794	97222	41	23783	146878
CA	scaffold-ma4	35500001	35600000	0.000727018148527115	96897	27	37138	119518
CA	scaffold-ma4	35600001	35700000	0.0007535795026375283	96589	22	29194	134790
CA	scaffold-ma4	35700001	35800000	0.0009616925789389325	97413	24	24956	144914
CA	scaffold-ma4	35800001	35900000	0.001759757857318833	97163	50	28413	137500
CA	scaffold-ma4	35900001	36000000	0.0028243338659927906	96951	76	26909	140084
CA	scaffold-ma4	36000001	36100000	0.0021005917159763314	96963	71	33800	126326
CA	scaffold-ma4	36100001	36200000	0.0038855327717745823	97127	137	35259	123736
CA	scaffold-ma4	36200001	36300000	0.0021646254628311023	96049	38	17555	156988
CA	scaffold-ma4	36300001	36400000	0.003941945887833721	96877	88	22324	149106
CA	scaffold-ma4	36400001	36500000	0.002723867892407218	97127	8	2937	188380
CA	scaffold-ma4	36500001	36600000	0.0015842839036755386	96740	30	18936	155608
CA	scaffold-ma4	36600001	36700000	0.004928964917367353	97228	34	6898	180660
CA	scaffold-ma4	36700001	36800000	0.007510261112566588	97292	86	11451	171682
CA	scaffold-ma4	36800001	36900000	0.0006065130167024354	97288	13	21434	151708
CA	scaffold-ma4	36900001	37000000	0.0009321836401771149	97836	20	21455	152762
CA	scaffold-ma4	37000001	37100000	0.002067030857817806	97138	28	13546	167184
CA	scaffold-ma4	37100001	37200000	0.004384414114984796	97190	62	14141	166098
CA	scaffold-ma4	37200001	37300000	0.013782542113323124	97120	54	3918	186404
CA	scaffold-ma4	37300001	37400000	0.0003790750568612585	97475	8	21104	152742
CA	scaffold-ma4	37400001	37500000	0.003110718537578248	97487	81	26039	142896
CA	scaffold-ma4	37500001	37600000	0.001226878067195168	97762	39	31788	131948
CA	scaffold-ma4	37600001	37700000	0.0026870801437275426	97235	86	32005	130460
CA	scaffold-ma4	37700001	37800000	0.0014835474586832032	97506	50	33703	127606
CA	scaffold-ma4	37800001	37900000	0.001318664757742446	96773	35	26542	140462
CA	scaffold-ma4	37900001	38000000	0.0022144307067724672	97288	48	21676	151224
CA	scaffold-ma4	38000001	38100000	0.0010868690121568312	97156	27	24842	144628
CA	scaffold-ma4	38100001	38200000	0.0029849285574476414	97307	61	20436	153742
CA	scaffold-ma4	38200001	38300000	0.000881704628949302	97229	12	13610	167238
CA	scaffold-ma4	38300001	38400000	0.0008936550491510277	96689	9	10071	173236
CA	scaffold-ma4	38400001	38500000	0.0041160526051601245	96821	82	19922	153798
CA	scaffold-ma4	38500001	38600000	0.00237758642847963	97338	37	15562	163552
CA	scaffold-ma4	38600001	38700000	0.0029863481228668944	96862	28	9376	174972
CA	scaffold-ma4	38700001	38800000	0.0015670472352809493	97290	21	13401	167778
CA	scaffold-ma4	38800001	38900000	0.0009423738397022098	97525	20	21223	152604
CA	scaffold-ma4	38900001	39000000	0.003091652538147003	97269	62	20054	154430
CA	scaffold-ma4	39000001	39100000	0.0037049351636346366	96990	78	21053	151874
CA	scaffold-ma4	39100001	39200000	0.0012024048096192384	97189	30	24950	144478
CA	scaffold-ma4	39200001	39300000	0.0013605942487313377	97429	37	27194	140470
CA	scaffold-ma4	39300001	39400000	0.0029429469600695604	97180	88	29902	134556
CA	scaffold-ma4	39400001	39500000	0.0023446119897020962	96591	51	21752	149678
CA	scaffold-ma4	39500001	39600000	0.0018796037592075183	97062	37	19685	154754
CA	scaffold-ma4	39600001	39700000	0.010581336053034166	96271	166	15688	161166
CA	scaffold-ma4	39700001	39800000	0.0069990495117946945	97442	81	11573	171738
CA	scaffold-ma4	39800001	39900000	0.006277980754386868	96750	122	19433	154634
CA	scaffold-ma4	39900001	40000000	0.00483183325438181	96750	51	10555	172390
CA	scaffold-ma4	40000001	40100000	0.0020515158422612263	97518	36	17548	159940
CA	scaffold-ma4	40100001	40200000	0.003721881390593047	96873	91	24450	144846
CA	scaffold-ma4	40200001	40300000	0.002270425093436725	97018	65	28629	136778
CA	scaffold-ma4	40300001	40400000	0.0024808423838138817	97387	45	18139	158496
CA	scaffold-ma4	40400001	40500000	0.001465248136586609	97705	23	15697	164016
CA	scaffold-ma4	40500001	40600000	0.0009883376161296698	96702	30	30354	132696
CA	scaffold-ma4	40600001	40700000	0.005975893851919376	96284	118	19746	153076
CA	scaffold-ma4	40700001	40800000	0.006142322097378277	96332	82	13350	165964
CA	scaffold-ma4	40800001	40900000	0.008341548494729657	95900	110	13187	165426
CA	scaffold-ma4	40900001	41000000	0.0018565240158042557	97014	39	21007	152014
CA	scaffold-ma4	41000001	41100000	0.0009785104060818185	97368	26	26571	141594
CA	scaffold-ma4	41100001	41200000	0.0062389177119590205	97174	95	15227	163894
CA	scaffold-ma4	41200001	41300000	0.012088766082376306	97233	140	11581	171304
CA	scaffold-ma4	41300001	41400000	0.0021406485372234994	96929	27	12613	168632
CA	scaffold-ma4	41400001	41500000	0.001937984496124031	96502	30	15480	162044
CA	scaffold-ma4	41500001	41600000	0.002180185957037512	96494	34	15595	161798
CA	scaffold-ma4	41600001	41700000	0.0038809144072301967	97169	73	18810	156718
CA	scaffold-ma4	41700001	41800000	0.0019046485328254271	95907	32	16801	158212
CA	scaffold-ma4	41800001	41900000	0.0011531069827033953	97401	18	15610	163582
CA	scaffold-ma4	41900001	42000000	0.0014320663524076615	97212	24	16759	160906
CA	scaffold-ma4	42000001	42100000	0.0014244233824576781	96126	26	18253	155746
CA	scaffold-ma4	42100001	42200000	0.004040122596823628	96994	58	14356	165276
CA	scaffold-ma4	42200001	42300000	0.005515405096995055	96464	58	10516	171896
CA	scaffold-ma4	42300001	42400000	0.0027950527566207813	95609	40	14311	162596
CA	scaffold-ma4	42400001	42500000	0.0010796445477950336	96899	13	12041	169716
CA	scaffold-ma4	42500001	42600000	0.0025162507863283707	96937	36	14307	165260
CA	scaffold-ma4	42600001	42700000	0.0028809854957281937	97051	58	20132	153838
CA	scaffold-ma4	42700001	42800000	0.0022518899790895932	96843	42	18651	156384
CA	scaffold-ma4	42800001	42900000	0.005263157894736842	97308	72	13680	167256
CA	scaffold-ma4	42900001	43000000	0.006797006262410264	96520	89	13094	166852
CA	scaffold-ma4	43000001	43100000	0.0014048890137679123	97340	15	10677	173326
CA	scaffold-ma4	43100001	43200000	0.004736164736164736	97456	92	19425	156062
CA	scaffold-ma4	43200001	43300000	0.002697338286935722	97401	53	19649	155504
CA	scaffold-ma4	43300001	43400000	0.0036279291066968005	97834	61	16814	162040
CA	scaffold-ma4	43400001	43500000	0.0027565402818952515	97062	53	19227	155670
CA	scaffold-ma4	43500001	43600000	0.01216343882853094	95672	103	8468	174408
CA	scaffold-ma4	43600001	43700000	0.008890352321369773	94638	108	12148	164980
CA	scaffold-ma4	43700001	43800000	0.0025787497959849845	97299	79	30635	133328
CA	scaffold-ma4	43800001	43900000	0.004234953863104255	94620	123	29044	131152
CA	scaffold-ma4	43900001	44000000	0.0018462206776715898	96780	34	18416	156728
CA	scaffold-ma4	44000001	44100000	0.0043002189926338846	96842	108	25115	143454
CA	scaffold-ma4	44100001	44200000	0.0003351206434316354	97733	4	11936	171594
CA	scaffold-ma4	44200001	44300000	0.0024010597781089584	97297	87	36234	122126
CA	scaffold-ma4	44300001	44400000	0.0011430437622468974	96961	14	12248	169426
CA	scaffold-ma4	44400001	44500000	0.0006873639592164051	96779	12	17458	158642
CA	scaffold-ma4	44500001	44600000	0.002724928227336869	97205	56	20551	153308
CA	scaffold-ma4	44600001	44700000	0.00019676324462590387	97560	4	20329	154462
CA	scaffold-ma4	44700001	44800000	0.0002728182121313165	97836	9	32989	129694
CA	scaffold-ma4	44800001	44900000	0.002347811504276371	97148	56	23852	146592
CA	scaffold-ma4	44900001	45000000	0.0017303433001107419	97527	50	28896	137262
CA	scaffold-ma4	45000001	45100000	0.001220956045582359	96692	33	27028	139328
CA	scaffold-ma4	45100001	45200000	0.0018051067050979708	97042	62	34347	125390
CA	scaffold-ma4	45200001	45300000	0.003385657125269314	97214	66	19494	155440
CA	scaffold-ma4	45300001	45400000	0.0005093644698691325	96997	13	25522	142950
CA	scaffold-ma4	45400001	45500000	0.0006396929473852551	96632	8	12506	168252
CA	scaffold-ma4	45500001	45600000	0.003183770176217977	97137	43	13506	167262
CA	scaffold-ma4	45600001	45700000	0.0024553685610517162	97506	48	19549	155914
CA	scaffold-ma4	45700001	45800000	0.00015192181090798603	96976	3	19747	154458
CA	scaffold-ma4	45800001	45900000	0.0015711271715221978	96946	35	22277	149338
CA	scaffold-ma4	45900001	46000000	0.005313301575668743	96816	116	21832	149968
CA	scaffold-ma4	46000001	46100000	0.0027826445429248686	97038	27	9703	174670
CA	scaffold-ma4	46100001	46200000	0.002032874484521113	98088	35	17217	161742
CA	scaffold-ma4	46200001	46300000	0.003410218253968254	97108	55	16128	161960
CA	scaffold-ma4	46300001	46400000	0.00197612836929887	97144	50	25302	143684
CA	scaffold-ma4	46400001	46500000	0.0014299722176826278	97559	35	24476	146166
CA	scaffold-ma4	46500001	46600000	0.0012672811059907835	96971	44	34720	124502
CA	scaffold-ma4	46600001	46700000	0.0028084115350366463	96909	82	29198	135422
CA	scaffold-ma4	46700001	46800000	0.0026265389876880983	97348	48	18275	158146
CA	scaffold-ma4	46800001	46900000	0.0018759150805270864	96959	41	21856	150206
CA	scaffold-ma4	46900001	47000000	0.0015672536185120309	97265	17	10847	172836
CA	scaffold-ma4	47000001	47100000	0.0021640429414011117	96792	51	23567	146450
CA	scaffold-ma4	47100001	47200000	0.002012925097997669	96975	19	9439	175072
CA	scaffold-ma4	47200001	47300000	0.002191338446456375	97205	38	17341	159728
CA	scaffold-ma4	47300001	47400000	0.0016139200605220024	95901	64	39655	112492
CA	scaffold-ma4	47400001	47500000	0.0036837258255492697	96679	56	15202	162954
CA	scaffold-ma4	47500001	47600000	0.0002089427496865859	97230	1	4786	184888
CA	scaffold-ma4	47600001	47700000	0.0	97382	0	12262	170240
CA	scaffold-ma4	47700001	47800000	0.00017374685083832854	96339	2	11511	169656
CA	scaffold-ma4	47800001	47900000	0.004348416904470716	96676	128	29436	134480
CA	scaffold-ma4	47900001	48000000	0.0006476284463085178	97367	21	32426	129882
CA	scaffold-ma4	48000001	48100000	0.0003102485435554483	97389	9	29009	136760
CA	scaffold-ma4	48100001	48200000	0.00014338973329509606	97641	5	34870	125542
CA	scaffold-ma4	48200001	48300000	0.0007793017456359103	97237	5	6416	181642
CA	scaffold-ma4	48300001	48400000	0.0	97499	0	32125	130748
CA	scaffold-ma4	48400001	48500000	0.0015360983102918587	96264	19	12369	167790
